R_ASP4DC	0.0
R_ASPA2	0.0
R_ASPCT	0.000999999000022647
R_ASPCT_2	0.0
R_ASPDTDe	-0.0
R_ASPK	0.001
R_ASPO1	0.0
R_ASPO2	0.0
R_ASPO2y	0.0
R_ASPO3	0.001
R_ASPO4	0.001
R_ASPO5	0.001
R_ASPO5_2	0.0
R_ASPO6	0.001
R_ASPR	0.0
R_ASPSALy	0.0
R_ASPT	0.0
R_ASPTA	0.0
R_ASPTA4	0.0
R_ASPTA6	0.0
R_ASPabc	0.0
R_ASPabcpp	0.0
R_ASPt2_2pp	0.0
R_ASPt2_3pp	0.0
R_ASPt2pp	0.0
R_ASPt2r	0.0
R_ASPte	-0.7276427493737117
R_ASPtex	0.0
R_ASPtpp	0.0
R_ASR	0.0
R_ASR2	0.0
R_AST	0.0
R_ATAH_1	-0.001
R_ATHRDHr	-0.0
R_ATPHs	0.3599028400597892
R_ATPPRT	0.001
R_ATPS4rpp	86.58539323912933
R_ATPX5P	0.0
R_AT_MBD2	0.0
R_BALAALAabcpp	0.0
R_BALAALAtex	0.0
R_BALABALAabcpp	0.0
R_BALABALAtex	0.0
R_BALAGLYabcpp	0.0
R_BALAGLYtex	0.0
R_BALALEUabcpp	0.0
R_BALALEUtex	0.0
R_BALAMDAH	0.0
R_BALAt2pp	0.0
R_BALAt2r	0.0
R_BALAtex	0.0
R_BARB	0.0
R_BCOALIG	0.0
R_BCOALIG2	0.0
R_BCT1_syn	0.0
R_BDH	0.0
R_BEF	0.0
R_BETALDHx	0.0
R_BETALDHy	0.0
R_BGLA	1.1368683772161603e-13
R_BGLA1	0.0
R_BGLApp	0.0
R_BGLK	0.0
R_BG_CELLB	0.0
R_BG_MADG	0.0
R_BG_MBDG	0.0
R_BHBtpp	0.0
R_BILIVERDtex	0.0
R_BILIVERDtpp	0.0
R_BKDA2	0.0
R_BKDC	0.0
R_BKDC1	0.0
R_BLAMDabcpp	0.0
R_BLAMDtex	0.0
R_BMNMSHS	0.0
R_BMNt	-0.0
R_BNOCA	0.0
R_BPNT	0.002
R_BPNT2	0.0
R_BPNT_1	0.0
R_BSCT	-0.00014947683109118023
R_BTCOARx	0.0
R_BTCR	0.0
R_BTDD_RR	0.0
R_BTDDtex	0.0
R_BTDDtpp	0.0
R_BTDt6_RR	0.0
R_BTDt_RR	0.0
R_BTNTe	0.0
R_BTNt	0.0
R_BTNt2i	0.0
R_BTNt2ipp	0.0
R_BTNtex	0.0
R_BTOHt2rpp	0.0
R_BTOHtex	0.0
R_BTS	0.0
R_BTS2	0.0
R_BTS3r	0.0
R_BTS4	0.0
R_BTS_1	0.0
R_BTS_nadph	0.0
R_BUP	0.0
R_BUP2	0.0
R_BUPN	0.0
R_BUTCT	0.0
R_BUTCT2	0.0
R_BUTH	0.0
R_BUTKr	0.0
R_BUTSO3abcpp	0.0
